epoch,acc,loss,val_acc,val_loss
80,0.24938949940769373,8113.360302674756,0.26000000000000001,11.904671395778728
81,0.24938949938949939,8113.3602794232675,0.26000000000000001,11.90469184231765
82,0.24938949938949939,8113.360286577572,0.26000000000000001,11.904709832191534
83,0.24938949938949939,8113.3602430555557,0.26000000000000001,11.904727715253895
84,0.24938949946227673,8113.3602734613478,0.26000000000000001,11.904742729783123
85,0.24938949938949939,8113.3602391803079,0.26000000000000001,11.904765251517359
86,0.24938949938949939,8113.3602239774118,0.26000000000000001,11.904784233331743
87,0.24938949940769373,8113.3603002899881,0.26000000000000001,11.904803276062072
88,0.24938949942588806,8113.3602871737639,0.26000000000000001,11.904822440862715
89,0.24938949938949939,8113.3602382860199,0.26000000000000001,11.904836967229901
90,0.24938949942588806,8113.3602448441316,0.26000000000000001,11.904862357497272
91,0.24938949938949939,8113.3602835966121,0.26000000000000001,11.904881644487435
92,0.24938949938949939,8113.3602323240993,0.26000000000000001,11.904901785850578
93,0.24938949938949939,8113.3602955204515,0.26000000000000001,11.904921377897313
94,0.24938949938949939,8113.3603312919722,0.26000000000000001,11.904942602753691
95,0.24938949942588806,8113.3602776346916,0.26000000000000001,11.904963049411823
96,0.24938949938949939,8113.3602728651558,0.26000000000000001,11.904983495950749
97,0.24938949938949939,8113.3602382860199,0.26000000000000001,11.90500412559514
98,0.24938949940769373,8113.3602382860199,0.26000000000000001,11.90502445018296
99,0.24938949939859656,8113.3603289072043,0.26000000000000001,11.905045263052033
0,0.24938949938949939,8113.3602108611876,0.26000000000000001,11.905065892696424
1,0.24938949940769373,8113.3602949242595,0.26000000000000001,11.905087865114254
2,0.24938949942588806,8113.3603217528998,0.26000000000000001,11.905100682497066
3,0.24938949940769373,8113.360269884196,0.26000000000000001,11.90513138294224
4,0.24938949942588806,8113.3602502098593,0.26000000000000001,11.905146763563195
5,0.24938949940769373,8113.3602418631717,0.26000000000000001,11.905171909928359
6,0.24938949942588806,8113.3602192078752,0.26000000000000001,11.90518349123005
7,0.24938949938949939,8113.3602764423076,0.26000000000000001,11.905219990015066
8,0.24938949938949939,8113.3602800194594,0.26000000000000001,11.905241779327428
9,0.24938949942588806,8113.3603122138275,0.26000000000000001,11.905263812899625
10,0.24938949946227673,8113.3602931356836,0.26000000000000001,11.905285663366351
11,0.24938949940769373,8113.3602728651558,0.26000000000000001,11.905307879924807
12,0.24938949946227673,8113.3602466327075,0.26000000000000001,11.90532979142669
13,0.24938949940769373,8113.3602353050592,0.26000000000000001,11.905352862596542
14,0.24938949946227673,8113.3602883661479,0.26000000000000001,11.905375323295623
15,0.24938949938949939,8113.3602734613478,0.26000000000000001,11.905397601008444
16,0.24938949939859656,8113.3602454403235,0.26000000000000001,11.905418658018139
17,0.24938949940769373,8113.3602835966121,0.26000000000000001,11.905443071842221
18,0.24938949942588806,8113.3603145985962,0.26000000000000001,11.905447588443783
19,0.24938949942588806,8113.3601738972829,0.26000000000000001,11.905484438180949
20,0.24938949939859656,8113.3602919432997,0.26000000000000001,11.905512331128145
21,0.24938949940769373,8113.3602841928041,0.26000000000000001,11.905534547805809
22,0.24938949940769373,8113.3602609413156,0.26000000000000001,11.905557069540048
23,0.24938949946227673,8113.36028598138,0.26000000000000001,11.905576051473641
24,0.24938949938949939,8113.3602227850279,0.26000000000000001,11.905603272914908
25,0.24938949939859656,8113.3601977449634,0.26000000000000001,11.905625977873823
26,0.24938949940769373,8113.360401046436,0.26000000000000001,11.905648438692115
27,0.24938949939859656,8113.3603116176355,0.26000000000000001,11.905671143651029
28,0.24938949938949939,8113.3602481231874,0.26000000000000001,11.905694642066976
29,0.24938949938949939,8113.3602573641638,0.26000000000000001,11.905717530012149
30,0.24938949940769373,8113.3602561717798,0.26000000000000001,11.905740540266056
31,0.24938949938949939,8113.360221592643,0.26000000000000001,11.905763794422167
32,0.24938949946227673,8113.3603056557158,0.26000000000000001,11.905787109851856
33,0.24938949938949939,8113.3603503701161,0.26000000000000001,11.90581028771402
34,0.24938949942588806,8113.3602931356836,0.26000000000000001,11.90583390831949
35,0.24938949942588806,8113.360318175748,0.26000000000000001,11.905856796264665
36,0.24938949946227673,8113.3602490174753,0.26000000000000001,11.905880233764664
37,0.24938949939859656,8113.3602370936351,0.26000000000000001,11.905902938604369
38,0.24938949942588806,8113.3601417029149,0.26000000000000001,11.905926498174681
39,0.24938949942588806,8113.3602764423076,0.26000000000000001,11.905945510387435
40,0.24938949938949939,8113.3602484212834,0.26000000000000001,11.905905837535872
41,0.24938949942588806,8113.3602806156514,0.26000000000000001,11.905865783095374
42,0.24938949938949939,8113.3602394784039,0.26000000000000001,11.905826033830655
43,0.24938949940769373,8113.3603163871721,0.26000000000000001,11.905786833882345
44,0.24938949940769373,8113.3601965525795,0.26000000000000001,11.90574737453462
45,0.24938949940769373,8113.360237689828,0.26000000000000001,11.905710936546338
46,0.24938949942588806,8113.3603241376677,0.26000000000000001,11.905666380643858
47,0.24938949938949939,8113.3602204002591,0.26000000000000001,11.905628691434872
48,0.24938949939859656,8113.3602883661479,0.26000000000000001,11.905584913849841
49,0.24938949942588806,8113.3602329202913,0.26000000000000001,11.905545317173015
50,0.24938949940769373,8113.3602239774118,0.26000000000000001,11.905506193518649
51,0.24938949938949939,8113.3602752499237,0.26000000000000001,11.905467802286159
52,0.24938949940769373,8113.3603062519078,0.26000000000000001,11.90542318558694
53,0.24938949938949939,8113.3602686918121,0.26000000000000001,11.905382566571244
54,0.24938949939859656,8113.360204899267,0.26000000000000001,11.905342191696176
55,0.24938949946227673,8113.3602821061313,0.26000000000000001,11.90532066154481
56,0.24938949938949939,8113.360319368132,0.26000000000000001,11.905261289358148
57,0.24938949939859656,8113.3602478250914,0.26000000000000001,11.905227155447015
58,0.24938949940769373,8113.3602621336995,0.26000000000000001,11.905178464531907
59,0.24938949940769373,8113.3602454403235,0.26000000000000001,11.905143323421488
60,0.24938949939859656,8113.3602323240993,0.26000000000000001,11.905097287654886
61,0.24938949939859656,8113.3602287469475,0.26000000000000001,11.905057523131378
62,0.24938949940769373,8113.3603318881642,0.26000000000000001,11.90501777386666
63,0.24938949938949939,8113.3602710765799,0.26000000000000001,11.904977978944785
64,0.24938949938949939,8113.3602561717798,0.26000000000000001,11.904938489079482
65,0.24938949940769373,8113.3602478250914,0.26000000000000001,11.904898633003242
66,0.24938949938949939,8113.3602549793959,0.26000000000000001,11.904859112739571
67,0.24938949942588806,8113.3603062519078,0.26000000000000001,11.904818402171141
68,0.24938949946227673,8113.3602835966121,0.26000000000000001,11.904786190748222
69,0.24938949946227673,8113.3602979052193,0.26000000000000001,11.904736782789238
70,0.24938949942588806,8113.3602338145793,0.26000000000000001,11.904698055982596
71,0.24938949942588806,8113.3602850870921,0.26000000000000001,11.904655621051793
72,0.24938949940769373,8113.3602549793959,0.26000000000000001,11.904615429401403
73,0.24938949938949939,8113.3602943280675,0.26000000000000001,11.904575664997106
74,0.24938949940769373,8113.3602883661479,0.26000000000000001,11.904575664997106
75,0.24938949940769373,8113.3603074442917,0.26000000000000001,11.904575664997106
76,0.24938949940769373,8113.3603086366757,0.26000000000000001,11.904575664997106
77,0.24938949940769373,8113.360253787012,0.26000000000000001,11.904575664997106
78,0.24938949940769373,8113.3603134062114,0.26000000000000001,11.904575664997106
79,0.24938949940769373,8113.3602406707878,0.26000000000000001,11.904575664997106
0,0.24938949938949939,8113.3602192078752,0.26000000000000001,11.904575664997106
1,0.24938949938949939,8113.360270480388,0.26000000000000001,11.904575664997106
2,0.24938949940769373,8113.3602311317154,0.26000000000000001,11.904575664997106
3,0.24938949938949939,8113.3602973090274,0.26000000000000001,11.904575664997106
4,0.24938949942588806,8113.3602919432997,0.26000000000000001,11.904575664997106
5,0.24938949940769373,8113.3602347088672,0.26000000000000001,11.904575664997106
6,0.24938949938949939,8113.3602824042273,0.26000000000000001,11.904575664997106
7,0.24938949940769373,8113.3603312919722,0.26000000000000001,11.904575664997106
8,0.24938949942588806,8113.3602970109314,0.26000000000000001,11.904575664997106
9,0.24938949942588806,8113.3602317279074,0.26000000000000001,11.904575664997106
10,0.24938949942588806,8113.3602472288994,0.26000000000000001,11.904575664997106
11,0.24938949940769373,8113.3602680956201,0.26000000000000001,11.904575664997106
12,0.24938949938949939,8113.3602406707878,0.26000000000000001,11.904575664997106
13,0.24938949938949939,8113.3602460365155,0.26000000000000001,11.904575664997106
14,0.24938949938949939,8113.3602949242595,0.26000000000000001,11.904575664997106
0,0.24938949938949939,8113.3602657108513,0.26000000000000001,11.904575664997106
1,0.24938949939859656,8113.3602835966121,0.26000000000000001,11.904575664997106
2,0.24938949940769373,8113.3602907509157,0.26000000000000001,11.904575664997106
3,0.24938949938949939,8113.3602323240993,0.26000000000000001,11.904575664997106
4,0.24938949939859656,8113.3602257659877,0.26000000000000001,11.904575664997106
0,0.24938949940769373,13.239864136273171,0.26000000000000001,11.904575664997106
1,0.24938949940769373,13.239864136273171,0.26000000000000001,11.904575664997106
2,0.24938949938949939,13.239864125793233,0.26000000000000001,11.904575664997106
3,0.24938949942588806,13.239864132779859,0.26000000000000001,11.904575664997106
4,0.24938949942588806,13.239864011678359,0.26000000000000001,11.904575664997106
0,0.24938949942588806,13.239864142095358,0.26000000000000001,11.904575664997106
1,0.24938949946227673,13.239864031473795,0.26000000000000001,11.904575664997106
2,0.24938949938949939,13.239864139766484,0.26000000000000001,11.904575664997106
3,0.24938949938949939,13.239864193330609,0.26000000000000001,11.904575664997106
4,0.24938949942588806,13.239864151410858,0.26000000000000001,11.904575664997106
0,0.60622710629988352,4.4402770355653125,0.75000000047683713,2.1333063602447511
1,0.76648351648351654,3.2272283981425711,0.622,2.7760360333807768
2,0.7649572649572649,3.3150913076377466,0.80399999904632569,2.021827551960945
3,0.84126984126984128,2.9858869393157144,0.82200000095367431,1.9627785851955415
4,0.85439560454115904,2.9274790316128758,0.81599999999999995,1.9252780621647836
0,0.85805860805860801,2.9154206552475657,0.79799999904632568,1.9809258406758308
1,0.86233211247766706,2.8966592176929935,0.81599999952316282,1.9755371999740601
2,0.86935286935286937,2.8746444830836975,0.79399999904632568,2.0741582176685331
3,0.87851037858315584,2.8518049693524254,0.82999999952316283,1.9379566119313241
4,0.85958485973041432,2.902765578593745,0.80800000000000005,1.9573527370691299
0,0.8369963371418917,3.0113341349821825,0.77599999952316279,2.3399259622842075
1,0.82905982905982911,3.0711420556400721,0.81399999952316282,2.1656676506400108
2,0.87210012224567679,2.8742250841775037,0.82399999952316283,2.0878566270768641
3,0.87667887682443135,2.8507997663003666,0.83399999952316284,2.0455542809963227
4,0.851343101488656,2.9879740616386261,0.82199999952316283,2.0605818757265806
0,0.88125763140318591,2.8396891597271767,0.80399999904632569,2.1633611953258516
1,0.88400488400488397,2.8328804978498137,0.81999999999999995,2.037988990269834
2,0.89133089147644606,2.810551830516248,0.84399999999999997,1.9786693622767926
3,0.84615384622662349,3.0418817116009009,0.77000000000000002,2.2491880208873192
4,0.86324786339341797,2.9289941129812536,0.8239999990463257,2.2133626805369859
0,0.86111111125666584,2.9593467612879327,0.82200000095367431,2.0943524538576601
1,0.85561660561660557,3.0058937210496399,0.83999999952316284,2.1168720598369837
2,0.88369963377241101,2.8500252477055694,0.84399999904632572,2.0525796192884447
3,0.89072039079316812,2.8165299197178735,0.84599999952316285,1.9828579766040202
4,0.89133089140366872,2.8134821310549083,0.84599999952316285,2.0642905111163854
0,0.62789987789987789,4.1275592205434197,0.67800000000000005,2.5260889410972593
1,0.75915750915750912,3.4698126004583525,0.752,2.3620255511403085
2,0.80463980478535935,3.3294786971712869,0.79200000000000004,2.2534939862936736
3,0.81837606844884569,3.2891612016528811,0.74799999952316287,2.362274870157242
4,0.82387057401612851,3.0204854762961721,0.8060000009536743,1.8157806419134139
0,0.83333333340611071,2.7782058681614963,0.72600000143051147,2.4219940278027208
1,0.86019536034091493,2.6133763780851504,0.83199999999999996,1.7337874086573719
2,0.87637362644640371,2.4785255000486477,0.83399999952316284,1.6050816048383714
3,0.90445665460220914,2.3937222711123316,0.81000000000000005,1.7469307042639703
4,0.88308913308913306,2.4526435293994107,0.7879999995231628,1.9853217612802982
0,0.89621489628767359,2.3965151728027396,0.85199999952316285,1.5845767035484315
1,0.90903540903540903,2.3643139206593395,0.78600000047683716,2.0639581391382964
2,0.90323565338120793,2.373375081743474,0.82399999999999995,1.7105660252581583
3,0.91208791216068941,2.3455444221476931,0.86199999952316286,1.5824625589847565
4,0.91330891345446796,2.3436915230515423,0.86199999999999999,1.6043615282177925
0,0.89194139201416933,2.4238217137751121,0.86199999952316286,1.5723305375427008
1,0.92094017108572568,2.3220756822532915,0.86199999952316286,1.5417549462318421
2,0.91697191711747161,2.3286594221822154,0.86999999952316287,1.5454336542002858
3,0.92338217338217343,2.3130477846111712,0.87199999952316287,1.5178415369987488
4,0.92765567765567769,2.3009534674365324,0.87399999904632564,1.5162349547445775
0,0.9282661782661783,3.3566550227732233,0.87199999904632564,1.5581935202553869
1,0.92796092796092799,3.3567843598984757,0.87999999952316288,1.51315751183033
2,0.9282661782661783,3.3560764671551229,0.87799999952316288,1.518446423470974
3,0.92826617833895564,3.3560792018606964,0.88199999952316288,1.5077055079042911
4,0.92826617833895564,3.3559903353578568,0.88399999952316288,1.5176326587200164
0,0.9282661782661783,3.3559483626887392,0.88199999952316288,1.5068779619932176
1,0.9282661782661783,3.3559479476581848,0.88399999952316288,1.5109895456582307
2,0.9282661782661783,3.3559322532721807,0.88399999952316288,1.5123208134323358
3,0.9282661782661783,3.3558916879680463,0.88199999952316288,1.5078332712054252
4,0.92826617841173298,3.3558751327066396,0.88399999952316288,1.5142601150870323
0,0.92826617833895564,3.3558644953418582,0.87999999952316288,1.5032839729487897
1,0.9282661782661783,3.3558640746110924,0.88399999952316288,1.5140359560698271
2,0.9282661782661783,3.3558368410724522,0.88199999952316288,1.5045290165543557
3,0.92826617833895564,3.3558415907433483,0.88199999952316288,1.5052731510400772
4,0.9282661782661783,3.355838081525182,0.87799999904632564,1.5149914208948612
0,0.92826617841173298,3.3558227318149716,0.88199999952316288,1.5102621417939663
1,0.92826617841173298,3.3557951313056709,0.88199999904632564,1.5146831603646278
2,0.92826617833895564,3.35579153338603,0.87999999904632564,1.5095592839121819
3,0.9282661782661783,3.355778056143325,0.87999999952316288,1.5114850921928882
4,0.9282661782661783,3.3557780377984501,0.88199999904632564,1.5232656517103313
0,0.92826617833895564,3.3557662626463887,0.88199999952316288,1.5082401111125947
1,0.92826617833895564,3.3557553500725525,0.88399999952316288,1.506852931201458
2,0.92826617833895564,3.3557675321987559,0.87999999952316288,1.4997825397253037
3,0.9282661782661783,3.3557550975752886,0.88199999904632564,1.5104175899922847
4,0.9282661782661783,3.3557478761641164,0.87999999952316288,1.5069636460244655
0,0.56166056180611634,5.3523719738691282,0.29800000005960464,4.4396436767578127
1,0.66636141636141633,4.5882560324756216,0.35399999999999998,4.8969020233154295
2,0.70879120879120883,4.4943223366370564,0.39600000000000002,5.1761508197784423
3,0.72466422473700198,4.366003350751595,0.40799999999999997,5.2310550937652591
4,0.74633699640977369,4.3100034873273056,0.42399999999999999,5.8010147056579591
0,0.77045177052454783,4.1288480828533238,0.43800000011920931,5.8161912584304813
1,0.75793650800928525,4.221790274420937,0.41799999999999998,6.2316226627826694
2,0.79670329670329665,3.9856362687799085,0.34799999999999998,6.4224257354736327
3,0.80036630043907775,3.9676391734890593,0.35800000011920929,6.3554930343627927
4,0.7967032967760741,3.9677498085885987,0.4220000002384186,5.6142915000915528
0,0.82081807096362547,3.8707440542796303,0.38600000005960466,6.2905509948730467
1,0.78479853487131213,4.0679963211800736,0.43600000023841856,6.1399682030677791
2,0.83180708187985919,3.8201835787922178,0.37600000002980233,6.5226984987258909
3,0.82417582417582413,3.852001389231583,0.40600000000000003,6.8673650849461554
4,0.79578754586032319,3.9953510598239736,0.4260000001192093,6.5194095650911335
0,0.82081807081807079,3.8592496246499746,0.4200000002384186,6.3958581848144531
1,0.80616605631161087,4.0118425532866162,0.48399999999999999,6.5834964038953183
2,0.82844932859488318,3.8685405407196436,0.48399999999999999,6.4629077604413032
3,0.84035409049964505,3.8067213683337955,0.372,7.2370400524139402
4,0.82234432234432231,3.9639046127874953,0.4120000000298023,6.7024210205078125
0,0.9044566545294318,3.690216025743609,0.8239999990463257,2.0894411647319795
1,0.90445665460220914,3.6902213520348393,0.81800000047683719,2.1254498006999492
2,0.90445665460220914,3.690220601531911,0.82000000047683719,2.1087958216667175
3,0.9044566545294318,3.6902160496756107,0.82599999904632571,2.0940278818011282
4,0.90445665460220914,3.6901999087158481,0.8239999990463257,2.0900421130359175
